committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610259034576588,24,1115036,LOUDON PRINTING AND GRAPHICS,,,,20559 MIDDLEBURY ST.,,ASHBURN,VA,20147,MAIL PRODUCTION COSTS,2016-10-17 00:00:00,2016-10-19 00:00:00,200.00,1455952.77,,,S,,,S4PA00121,"TOOMEY, PATRICK JOSEPH",,PATRICK JOSEPH,,TOOMEY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-25 00:00:00,,,,,,ADAM,,ROZANSKY,SE.10853,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620161345280314,4102620161345287305,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610259034576588
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610259034576588,24,1115036,THOMPSON COMMUNICATIONS INC.,,,,PO BOX 5,,MARSHFIELD,MO,65706,TV AD AIR BUY,2016-10-17 00:00:00,2016-10-24 00:00:00,905544.32,2361497.09,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-25 00:00:00,,,,,,ADAM,,ROZANSKY,SE.10867,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620161345280314,4102620161345287307,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610259034576588
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610269034599695,24,1116209,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,TV AD COSTS (FROM ADVANCE LINE 21),2016-10-25 00:00:00,2016-10-25 00:00:00,64.95,2818654.17,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-26 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11094,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720161345535094,4102720161345547540,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610269034599695
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610269034599695,24,1116209,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-25 00:00:00,2016-10-25 00:00:00,9.77,2818663.94,,,S,,,S4PA00121,"TOOMEY, PATRICK JOSEPH",,PATRICK JOSEPH,,TOOMEY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-26 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11095,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720161345535094,4102720161345547542,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610269034599695
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610269034599696,24,1116209,THOMPSON COMMUNICATIONS INC.,,,,PO BOX 5,,MARSHFIELD,MO,65706,TV AD AIR BUY,2016-10-21 00:00:00,2016-10-25 00:00:00,455525.00,2817749.38,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-26 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11093,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720161345535094,4102720161345547544,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610269034599696
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610309037009140,24,1120910,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-26 00:00:00,2016-10-26 00:00:00,9.77,2818673.71,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-30 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11213,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4103020161345618890,4103020161345621135,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610309037009140
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610309037009140,24,1120910,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-27 00:00:00,2016-10-27 00:00:00,9.77,2830683.48,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-30 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11214,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4103020161345618890,4103020161345621136,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610309037009140
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610309037009141,24,1120910,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-28 00:00:00,2016-10-28 00:00:00,9.77,2830693.25,,,S,,,S4PA00121,"TOOMEY, PATRICK JOSEPH",,PATRICK JOSEPH,,TOOMEY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-30 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11215,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4103020161345618890,4103020161345621137,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610309037009141
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610309037009141,24,1120910,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,TV AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2016-10-29 00:00:00,2016-10-29 00:00:00,659.96,2831353.21,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-30 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11212,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4103020161345618890,4103020161345621138,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610309037009141
C00487470,CLUB FOR GROWTH ACTION,2016,24,201610309037009142,24,1120910,WARFIELD & COMPANY,,,,3122 ROKEBY ROAD,,DELAPLANE,VA,20144,TV AD PRODUCTION COSTS (ADDED TO PREVIOUSLY REPORTED AIR BUYS),2016-10-27 00:00:00,2016-10-29 00:00:00,12000.00,2830673.71,,,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-10-30 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11210,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4103020161345618890,4103020161345621139,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610309037009142
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017626,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-21 00:00:00,2016-10-21 00:00:00,10.82,795586.09,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11228,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668733,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017626
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017626,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,PRESS RELEASE (FROM ADVANCE LINE 21),2016-10-21 00:00:00,2016-10-21 00:00:00,167.33,795753.42,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11242,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668736,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017626
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017627,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-22 00:00:00,2016-10-22 00:00:00,9.77,795763.19,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11229,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668739,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017627
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017627,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-23 00:00:00,2016-10-23 00:00:00,9.77,795772.96,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11232,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668742,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017627
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017628,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-24 00:00:00,2016-10-24 00:00:00,9.77,795782.73,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11233,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668745,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017628
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017628,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,EMAIL COSTS (FROM ADVANCE LINE 21),2016-10-25 00:00:00,2016-10-25 00:00:00,506.73,796289.46,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11234,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668748,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017628
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017629,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-26 00:00:00,2016-10-26 00:00:00,9.77,796299.23,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11239,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668751,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017629
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017629,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-27 00:00:00,2016-10-27 00:00:00,9.77,796309.00,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11235,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668754,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017629
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017630,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-27 00:00:00,2016-10-27 00:00:00,9.77,796318.77,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11236,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668757,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017630
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017630,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-28 00:00:00,2016-10-28 00:00:00,9.77,796328.54,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11240,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668761,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017630
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017631,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-30 00:00:00,2016-10-30 00:00:00,9.77,796338.31,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11241,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668764,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017631
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017631,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,DIGITAL AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2016-10-31 00:00:00,2016-10-31 00:00:00,221.59,946653.66,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11248,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668767,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017631
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017632,24,1122002,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,DIGITAL AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2016-10-31 00:00:00,2016-10-31 00:00:00,24.62,946678.28,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11249,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668769,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017632
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017632,24,1122002,"FATLAB, LLC",,,,1562 FIRST AVE.,#205-4150,NEW YORK,NY,100284004,DIGITAL AD PRODUCTION COSTS,2016-10-31 00:00:00,2016-10-31 00:00:00,84.38,946422.69,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11246,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668772,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017632
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017633,24,1122002,"FATLAB, LLC",,,,1562 FIRST AVE.,#205-4150,NEW YORK,NY,100284004,DIGITAL AD PRODUCTION COSTS,2016-10-31 00:00:00,2016-10-31 00:00:00,9.38,946432.07,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11247,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668775,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017633
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017633,24,1122002,REIGNITE,,,,PO BOX 3653,,DUBLIN,OH,43016,"DIGITAL AD PLACEMENT, PRODUCTION COSTS",2016-10-31 00:00:00,2016-10-31 00:00:00,135000.00,931338.31,,,S,,,S0WI00197,"JOHNSON, RONALD HAROLD",,RONALD HAROLD,,JOHNSON,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11243,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668778,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017633
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611019037017634,24,1122002,REIGNITE,,,,PO BOX 3653,,DUBLIN,OH,43016,"DIGITAL AD PLACEMENT, PRODUCTION COSTS",2016-10-31 00:00:00,2016-10-31 00:00:00,15000.00,946338.31,,,O,,,S8WI00026,"FEINGOLD, RUSSELL DANA",,RUSSELL DANA,,FEINGOLD,,S,WI,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-01 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11245,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110120161345660019,4110120161345668781,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611019037017634
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083727,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-21 00:00:00,2016-10-21 00:00:00,10.82,10.82,,,S,,,S0FL00338,"RUBIO, MARCO",,MARCO,,RUBIO,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11281,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759541,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083727
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083727,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-22 00:00:00,2016-10-22 00:00:00,9.77,20.59,,,O,,,S6FL00319,"MURPHY, PATRICK E",,PATRICK E,,MURPHY,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11282,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759543,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083727
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083728,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-23 00:00:00,2016-10-23 00:00:00,9.77,30.36,,,O,,,S6FL00319,"MURPHY, PATRICK E",,PATRICK E,,MURPHY,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11284,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759545,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083728
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083728,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-23 00:00:00,2016-10-23 00:00:00,9.77,40.13,,,S,,,S0FL00338,"RUBIO, MARCO",,MARCO,,RUBIO,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11285,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759547,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083728
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083729,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-24 00:00:00,2016-10-24 00:00:00,9.77,49.90,,,O,,,S6FL00319,"MURPHY, PATRICK E",,PATRICK E,,MURPHY,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11286,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759549,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083729
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083729,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-26 00:00:00,2016-10-26 00:00:00,9.77,59.67,,,O,,,S6FL00319,"MURPHY, PATRICK E",,PATRICK E,,MURPHY,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11287,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759551,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083729
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083730,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2016-10-27 00:00:00,2016-10-27 00:00:00,9.77,69.44,,,S,,,S0FL00338,"RUBIO, MARCO",,MARCO,,RUBIO,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11288,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759553,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083730
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083730,24,1122714,CLUB FOR GROWTH,,,,"2001 L ST., NW",SUITE 600,WASHINGTON,DC,20036,TV AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2016-11-01 00:00:00,2016-11-01 00:00:00,530.65,110215.59,,,S,,,S0FL00338,"RUBIO, MARCO",,MARCO,,RUBIO,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11290,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759555,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083730
C00487470,CLUB FOR GROWTH ACTION,2016,24,201611029037083731,24,1122714,THOMPSON COMMUNICATIONS INC.,,,,PO BOX 5,,MARSHFIELD,MO,65706,TV AD AIR BUY,2016-10-28 00:00:00,2016-11-01 00:00:00,99702.50,99771.94,,,S,,,S0FL00338,"RUBIO, MARCO",,MARCO,,RUBIO,,S,FL,00,C00487470,,,,,,,G2016,,"ROZANSKY, ADAM",2016-11-02 00:00:00,,,,,,ADAM,,ROZANSKY,SE.11289,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4110220161345750949,4110220161345759557,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201611029037083731
